coop 	       5	       3.0	       0	       0	       3	       2412	       2899200
condo	       6	       5.0	       0	       0	       2	       3246	       4107600
condo	       4	       2.0	       1	       0	       4	       2164	       3338400
condo	       2	       1.0	       1	       0	       2	       1483	       2317800
condo	       3	       1.5	       1	       0	       2	       1833	       2719800
coop 	       2	       1.0	       1	       0	       3	       1475	       1809000
condo	       3	       1.5	       1	       0	       5	       1795	       2997000
coop 	       1	       1.0	       0	       0	       4	       908	       1312800
condo	       7	       3.5	       2	       1	       3	       3820	       4992000
condo	       5	       2.5	       0	       0	       3	       2286	       3447600
condo	       4	       2.0	       1	       0	       4	       2180	       3396000
coop 	       2	       1.0	       1	       0	       5	       1442	       2029200
coop 	       2	       1.0	       1	       0	       3	       1495	       1857000
condo	       5	       2.5	       0	       0	       3	       2333	       3415800
condo	       2	       1.0	       1	       0	       4	       1472	       2563200
condo	       2	       1.0	       1	       0	       2	       1478	       2314800
coop 	       1	       1.0	       0	       0	       4	       919	       1319400
condo	       6	       3.0	       1	       0	       5	       2942	       4357200
coop 	       1	       1.0	       0	       0	       3	       931	       1254600
condo	       1	       1.0	       0	       0	       4	       925	       1899000
condo	       2	       1.0	       1	       0	       4	       1443	       2569800
condo	       1	       1.0	       0	       0	       3	       940	       1764000
condo	       5	       3.0	       1	       1	       4	       2994	       4220400
condo	       3	       2.0	       1	       0	       3	       1966	       2955600
coop 	       1	       1.0	       0	       0	       4	       969	       1373400
coop 	       6	       3.0	       0	       0	       4	       2698	       3370800
condo	       1	       1.0	       0	       0	       4	       934	       1952400
condo	       2	       1.0	       1	       0	       4	       1465	       2559000
coop 	       2	       1.0	       1	       0	       4	       1447	       1972200
coop 	       1	       1.0	       0	       0	       3	       938	       1258800
condo	       5	       2.5	       0	       0	       2	       2311	       3330600
coop 	       1	       1.0	       0	       0	       3	       994	       1196400
coop 	       3	       1.5	       1	       0	       3	       1780	       2244000
coop 	       2	       1.0	       1	       0	       3	       1479	       1823400
condo	       2	       1.0	       1	       0	       5	       1449	       2657400
coop 	       1	       1.0	       0	       0	       4	       917	       1270200
condo	       2	       1.0	       1	       0	       3	       1472	       2431200
coop 	       4	       2.0	       1	       0	       2	       2198	       2554800
coop 	       1	       1.0	       0	       0	       4	       910	       1362000
coop 	       5	       2.5	       0	       0	       4	       2373	       3007800
coop 	       3	       1.5	       1	       0	       4	       1792	       2335200
coop 	       6	       5.0	       0	       0	       2	       3237	       3586200
condo	       6	       5.0	       1	       0	       5	       3455	       4785000
coop 	       5	       2.5	       0	       0	       4	       2319	       2939400
coop 	       6	       3.0	       0	       0	       2	       2669	       3065400
condo	       3	       1.5	       1	       0	       3	       1787	       2800200
condo	       5	       4.0	       1	       0	       3	       2963	       3973800
condo	       6	       3.0	       1	       0	       4	       2923	       4165800
condo	       2	       1.0	       1	       0	       2	       1465	       2319000
coop 	       6	       3.0	       0	       0	       2	       2741	       3216600
condo	       3	       1.5	       1	       0	       2	       1818	       2734800
condo	       3	       1.5	       1	       0	       3	       1821	       2808600
coop 	       4	       2.0	       1	       0	       2	       2166	       2523600
condo	       2	       1.0	       1	       0	       5	       1466	       2691600
condo	       1	       1.0	       0	       0	       4	       919	       1859400
coop 	       1	       1.0	       0	       0	       4	       909	       1361400
condo	       2	       1.0	       1	       0	       4	       1470	       2550000
condo	       5	       2.5	       0	       0	       3	       2300	       3384000
condo	       1	       1.0	       0	       0	       4	       941	       1884600
coop 	       2	       1.0	       1	       0	       4	       1469	       1973400
coop 	       3	       1.5	       1	       1	       5	       2067	       2716200
condo	       6	       3.0	       0	       0	       3	       2746	       3891600
condo	       2	       1.0	       1	       0	       4	       1487	       2500200
condo	       2	       1.0	       1	       0	       4	       1485	       2523000
condo	       1	       1.0	       0	       0	       3	       985	       1851000
coop 	       2	       1.0	       1	       0	       3	       1458	       1810800
condo	       2	       1.0	       1	       0	       4	       1469	       2501400
condo	       2	       1.0	       1	       0	       2	       1403	       2269800
condo	       6	       3.0	       1	       0	       5	       2999	       4427400
condo	       2	       1.0	       1	       0	       3	       1420	       2436000
coop 	       5	       2.5	       0	       0	       3	       2374	       2876400
coop 	       2	       1.0	       1	       0	       2	       1410	       1686000
coop 	       7	       5.0	       2	       1	       2	       4161	       4548600
condo	       6	       3.0	       1	       0	       2	       2924	       3950400
condo	       4	       2.0	       1	       0	       3	       2242	       3277200
coop 	       7	       3.5	       2	       1	       2	       3870	       4302000
coop 	       6	       3.0	       1	       0	       2	       2998	       3430800
coop 	       2	       1.0	       1	       0	       3	       1488	       1792800
coop 	       2	       1.0	       1	       0	       4	       1448	       1864800
coop 	       2	       1.0	       1	       0	       4	       1496	       1965600
condo	       1	       1.0	       0	       0	       4	       968	       1996800
coop 	       3	       1.5	       1	       1	       5	       2042	       2689200
coop 	       2	       1.0	       1	       0	       3	       1434	       1784400
condo	       2	       1.0	       1	       0	       5	       1431	       2634600
condo	       7	       3.5	       2	       1	       4	       3781	       5124600
condo	       2	       1.0	       1	       0	       3	       1494	       2420400
coop 	       2	       1.0	       1	       0	       5	       1495	       2121000
condo	       2	       1.0	       1	       0	       5	       1444	       2690400
coop 	       6	       5.0	       0	       0	       2	       3243	       3505800
coop 	       1	       1.0	       0	       0	       4	       920	       1356000
coop 	       4	       2.0	       1	       0	       2	       2225	       2511000
coop 	       1	       1.0	       0	       0	       4	       952	       1291200
coop 	       5	       2.5	       1	       0	       3	       2532	       3031200
condo	       2	       1.0	       1	       0	       4	       1432	       2491200
condo	       1	       1.0	       0	       0	       3	       997	       1786200
coop 	       1	       1.0	       0	       0	       4	       950	       1314000
coop 	       2	       1.0	       1	       0	       2	       1433	       1663800
coop 	       2	       1.0	       1	       0	       3	       1479	       1763400
coop 	       1	       1.0	       0	       0	       2	       913	       1051800
coop 	       1	       1.0	       0	       0	       4	       978	       1342800
coop 	       2	       1.0	       1	       0	       3	       1497	       1822200
coop 	       2	       1.0	       1	       0	       5	       1455	       2025000
coop 	       2	       1.0	       1	       0	       4	       1482	       1969200
condo	       6	       3.0	       1	       0	       4	       2939	       4211400
condo	       3	       1.5	       1	       1	       5	       2097	       3310200
condo	       1	       1.0	       0	       0	       4	       979	       1907400
coop 	       1	       1.0	       0	       0	       5	       942	       1465200
coop 	       2	       1.0	       1	       0	       2	       1434	       1688400
condo	       3	       1.5	       1	       0	       3	       1814	       2852400
coop 	       4	       2.0	       1	       0	       2	       2239	       2603400
condo	       1	       1.0	       0	       0	       3	       957	       1846200
condo	       5	       2.5	       0	       0	       5	       2357	       3706200
coop 	       2	       1.0	       1	       0	       5	       1462	       2029200
condo	       4	       2.0	       1	       0	       5	       2228	       3544800
condo	       2	       1.0	       1	       0	       4	       1486	       2535600
coop 	       2	       1.0	       1	       0	       4	       1418	       1858800
condo	       5	       2.5	       0	       0	       2	       2293	       3307800
condo	       4	       2.0	       1	       1	       2	       2400	       3396000
coop 	       6	       3.0	       1	       1	       2	       3171	       3630600
coop 	       2	       1.0	       1	       0	       3	       1424	       1754400
coop 	       5	       3.0	       0	       0	       3	       2415	       2865000
condo	       2	       1.0	       1	       0	       4	       1407	       2488200
condo	       7	       5.0	       2	       1	       4	       4202	       5521200
coop 	       5	       2.5	       0	       0	       3	       2345	       2835000
condo	       2	       1.0	       1	       0	       5	       1487	       2620200
coop 	       2	       1.0	       1	       0	       2	       1452	       1639200
condo	       2	       1.0	       1	       0	       3	       1494	       2384400
condo	       6	       3.0	       0	       0	       3	       2725	       3867000
condo	       1	       1.0	       0	       0	       2	       991	       1662600
coop 	       1	       1.0	       0	       0	       4	       924	       1334400
coop 	       2	       1.0	       1	       0	       4	       1452	       1963200
condo	       3	       1.5	       1	       0	       2	       1861	       2676600
condo	       2	       1.0	       1	       0	       2	       1492	       2287200
coop 	       1	       1.0	       0	       0	       2	       912	       1123200
coop 	       5	       2.5	       1	       0	       4	       2582	       3229200
coop 	       1	       1.0	       0	       0	       4	       929	       1313400
coop 	       1	       1.0	       0	       0	       2	       989	       1073400
condo	       1	       1.0	       0	       0	       2	       924	       1634400
coop 	       3	       2.0	       1	       0	       3	       1918	       2350800
condo	       5	       4.0	       1	       0	       3	       2939	       4019400
condo	       2	       1.0	       1	       0	       4	       1445	       2559000
coop 	       2	       1.0	       1	       0	       3	       1425	       1767000
condo	       5	       2.5	       0	       0	       3	       2309	       3377400
condo	       1	       1.0	       0	       0	       4	       959	       1991400
condo	       2	       1.0	       1	       0	       3	       1437	       2446200
coop 	       1	       1.0	       0	       0	       5	       939	       1463400
condo	       5	       2.5	       0	       0	       2	       2346	       3327600
condo	       6	       3.0	       0	       0	       2	       2703	       3757800
coop 	       1	       1.0	       0	       0	       4	       910	       1278000
coop 	       2	       1.0	       1	       0	       4	       1479	       1991400
coop 	       2	       1.0	       1	       0	       4	       1491	       1926600
coop 	       2	       1.0	       1	       0	       3	       1450	       1782000
coop 	       1	       1.0	       0	       0	       3	       910	       1170000
condo	       1	       1.0	       0	       0	       2	       911	       1698600
coop 	       6	       4.0	       0	       0	       3	       2915	       3489000
coop 	       2	       1.0	       1	       0	       4	       1478	       1966800
coop 	       1	       1.0	       0	       0	       3	       958	       1222800
coop 	       6	       3.0	       0	       0	       4	       2677	       3382200
coop 	       3	       1.5	       1	       0	       2	       1823	       2077800
condo	       5	       3.0	       0	       0	       4	       2400	       3612000
condo	       1	       1.0	       0	       0	       2	       913	       1675800
condo	       1	       1.0	       0	       0	       2	       950	       1686000
coop 	       5	       2.5	       1	       1	       2	       2804	       3182400
condo	       1	       1.0	       0	       0	       4	       950	       1974000
coop 	       1	       1.0	       0	       0	       5	       934	       1388400
condo	       1	       1.0	       0	       0	       4	       976	       1917600
condo	       1	       1.0	       0	       0	       4	       991	       1986600
condo	       1	       1.0	       0	       0	       3	       914	       1748400
coop 	       3	       2.0	       1	       0	       4	       1943	       2389800
coop 	       2	       1.0	       1	       0	       3	       1469	       1805400
coop 	       7	       3.5	       2	       1	       2	       3824	       4382400
coop 	       2	       1.0	       1	       0	       4	       1458	       1942800
condo	       5	       2.5	       1	       0	       3	       2603	       3673800
coop 	       1	       1.0	       0	       0	       3	       989	       1181400
coop 	       6	       3.0	       0	       0	       5	       2653	       3523800
coop 	       2	       1.0	       1	       0	       4	       1475	       1941000
condo	       2	       1.0	       1	       0	       4	       1408	       2512800
condo	       2	       1.0	       1	       0	       5	       1435	       2661000
coop 	       2	       1.0	       1	       0	       3	       1436	       1773600
coop 	       2	       1.0	       1	       0	       4	       1444	       1910400
condo	       1	       1.0	       0	       0	       4	       987	       1960200
condo	       6	       3.0	       0	       0	       3	       2677	       3898200
coop 	       7	       3.5	       2	       1	       4	       3803	       4513800
coop 	       3	       1.5	       1	       0	       2	       1851	       2142600
coop 	       6	       3.0	       1	       1	       3	       3186	       3747600
condo	       4	       3.0	       1	       1	       5	       2681	       3984600
coop 	       1	       1.0	       0	       0	       4	       996	       1401600
coop 	       2	       1.0	       1	       0	       2	       1494	       1736400
condo	       6	       3.0	       1	       1	       5	       3248	       4612800
coop 	       4	       2.0	       1	       1	       4	       2418	       3022800
condo	       2	       1.0	       1	       0	       4	       1443	       2533800
condo	       6	       4.0	       1	       1	       4	       3479	       4715400
coop 	       3	       1.5	       1	       0	       5	       1809	       2513400
condo	       2	       1.0	       1	       0	       4	       1405	       2475000
coop 	       2	       1.0	       1	       0	       2	       1426	       1683600
condo	       1	       1.0	       0	       0	       4	       927	       1924200
condo	       6	       4.0	       0	       0	       3	       2946	       4059600
coop 	       2	       1.0	       1	       0	       4	       1417	       1942200
coop 	       2	       1.0	       1	       0	       4	       1418	       1954800
condo	       5	       4.0	       1	       0	       4	       2965	       4083000
condo	       3	       1.5	       1	       0	       4	       1847	       2944200
condo	       1	       1.0	       0	       0	       3	       907	       1768200
condo	       3	       1.5	       1	       1	       5	       2089	       3329400
condo	       2	       1.0	       1	       0	       5	       1431	       2634600
coop 	       1	       1.0	       0	       0	       3	       904	       1154400
coop 	       2	       1.0	       1	       0	       3	       1458	       1834800
coop 	       6	       4.0	       0	       0	       3	       2998	       3430800
coop 	       2	       1.0	       1	       0	       4	       1456	       1953600
coop 	       1	       1.0	       0	       0	       3	       967	       1240200
coop 	       6	       4.0	       1	       0	       5	       3216	       3993600
condo	       3	       1.5	       1	       0	       2	       1830	       2670000
condo	       1	       1.0	       0	       0	       3	       931	       1770600
coop 	       2	       1.0	       1	       0	       4	       1405	       1887000
coop 	       7	       3.5	       2	       1	       2	       3778	       4330800
condo	       2	       1.0	       1	       0	       3	       1434	       2360400
condo	       2	       1.0	       1	       0	       4	       1470	       2574000
condo	       6	       3.0	       1	       0	       5	       2934	       4328400
condo	       2	       1.0	       1	       0	       4	       1467	       2560200
coop 	       3	       1.5	       1	       0	       5	       1859	       2459400
coop 	       2	       1.0	       1	       0	       2	       1416	       1713600
coop 	       1	       1.0	       0	       0	       2	       914	       1100400
condo	       2	       1.0	       1	       0	       2	       1436	       2265600
condo	       1	       1.0	       0	       0	       3	       913	       1759800
coop 	       6	       3.0	       0	       0	       3	       2675	       3273000
coop 	       1	       1.0	       0	       0	       3	       985	       1239000
coop 	       3	       1.5	       1	       0	       3	       1782	       2209200
condo	       5	       3.0	       0	       0	       2	       2457	       3406200
coop 	       2	       1.0	       1	       0	       3	       1497	       1858200
condo	       1	       1.0	       0	       0	       3	       922	       1777200
condo	       4	       3.0	       1	       0	       4	       2456	       3609600
condo	       2	       1.0	       1	       0	       3	       1474	       2432400
coop 	       1	       1.0	       0	       0	       5	       942	       1477200
coop 	       1	       1.0	       0	       0	       3	       984	       1250400
coop 	       1	       1.0	       0	       0	       5	       977	       1486200
coop 	       2	       1.0	       1	       0	       5	       1405	       1995000
condo	       5	       2.5	       1	       0	       2	       2543	       3541800
condo	       2	       1.0	       1	       0	       2	       1467	       2332200
coop 	       6	       3.0	       1	       1	       2	       3212	       3619200
condo	       1	       1.0	       0	       0	       4	       962	       1897200
condo	       4	       2.0	       1	       1	       4	       2413	       3559800
condo	       2	       1.0	       1	       0	       4	       1447	       2524200
coop 	       2	       1.0	       1	       0	       3	       1460	       1848000
condo	       6	       4.0	       0	       0	       2	       2922	       3949200
condo	       1	       1.0	       0	       0	       4	       919	       1943400
coop 	       2	       1.0	       1	       0	       4	       1498	       1990800
condo	       2	       1.0	       1	       0	       2	       1444	       2270400
condo	       1	       1.0	       0	       0	       3	       952	       1831200
coop 	       4	       2.0	       1	       0	       5	       2231	       2862600
coop 	       2	       1.0	       1	       0	       3	       1499	       1847400
condo	       5	       2.5	       0	       0	       2	       2313	       3307800
condo	       1	       1.0	       0	       0	       3	       981	       1860600
coop 	       1	       1.0	       0	       0	       4	       941	       1320600
coop 	       2	       1.0	       1	       0	       4	       1494	       1952400
condo	       2	       1.0	       1	       0	       4	       1482	       2557200
coop 	       1	       1.0	       0	       0	       5	       995	       1449000
condo	       4	       3.0	       1	       1	       2	       2697	       3562200
condo	       6	       3.0	       0	       0	       3	       2656	       3813600
condo	       4	       3.0	       1	       0	       3	       2407	       3484200
condo	       2	       1.0	       1	       0	       5	       1409	       2573400
coop 	       5	       2.5	       0	       0	       5	       2334	       3056400
coop 	       2	       1.0	       1	       0	       4	       1406	       1947600
coop 	       5	       3.0	       0	       0	       2	       2498	       2794800
condo	       6	       3.0	       0	       0	       4	       2672	       4015200
coop 	       1	       1.0	       0	       0	       3	       968	       1276800
coop 	       1	       1.0	       0	       0	       2	       937	       1054200
condo	       3	       1.5	       1	       1	       5	       2088	       3364800
coop 	       3	       2.0	       1	       1	       4	       2234	       2768400
condo	       1	       1.0	       0	       0	       4	       909	       1901400
coop 	       2	       1.0	       1	       0	       4	       1463	       1873800
condo	       2	       1.0	       1	       0	       5	       1464	       2606400
condo	       2	       1.0	       1	       0	       3	       1438	       2350800
coop 	       1	       1.0	       0	       0	       4	       923	       1297800
condo	       2	       1.0	       1	       0	       5	       1442	       2641200
coop 	       1	       1.0	       0	       0	       2	       938	       1030800
condo	       1	       1.0	       0	       0	       4	       963	       1885800
condo	       1	       1.0	       0	       0	       5	       941	       2064600
condo	       3	       1.5	       1	       0	       5	       1775	       3069000
coop 	       2	       1.0	       1	       0	       3	       1419	       1835400
condo	       1	       1.0	       0	       0	       4	       941	       1896600
condo	       2	       1.0	       1	       0	       2	       1410	       2226000
coop 	       4	       3.0	       1	       1	       4	       2730	       3246000
condo	       2	       1.0	       1	       0	       3	       1417	       2398200
condo	       1	       1.0	       0	       0	       2	       992	       1699200
coop 	       1	       1.0	       0	       0	       4	       936	       1329600
coop 	       3	       2.0	       1	       0	       3	       1986	       2319600
coop 	       2	       1.0	       1	       0	       5	       1467	       2044200
coop 	       2	       1.0	       1	       0	       4	       1424	       1898400
condo	       3	       2.0	       1	       1	       5	       2249	       3425400
coop 	       2	       1.0	       1	       0	       4	       1435	       1893000
coop 	       3	       2.0	       1	       1	       4	       2161	       2676600
coop 	       3	       2.0	       1	       0	       2	       1954	       2228400
coop 	       1	       1.0	       0	       0	       4	       905	       1347000
coop 	       1	       1.0	       0	       0	       3	       970	       1254000
coop 	       1	       1.0	       0	       0	       2	       924	       1106400
condo	       4	       3.0	       1	       0	       4	       2477	       3550200
condo	       2	       1.0	       1	       0	       4	       1416	       2541600
condo	       7	       3.5	       2	       1	       3	       3793	       5083800
coop 	       2	       1.0	       1	       0	       4	       1484	       1898400
coop 	       5	       4.0	       0	       0	       3	       2678	       3070800
condo	       6	       3.0	       0	       0	       4	       2670	       3966000
condo	       1	       1.0	       0	       0	       4	       964	       1994400
coop 	       1	       1.0	       0	       0	       3	       919	       1151400
coop 	       3	       2.0	       1	       1	       4	       2195	       2637000
condo	       1	       1.0	       0	       0	       3	       969	       1853400
coop 	       2	       1.0	       1	       0	       4	       1408	       1840800
condo	       1	       1.0	       0	       0	       5	       968	       2116800
condo	       5	       4.0	       0	       0	       4	       2660	       3780000
coop 	       1	       1.0	       0	       0	       4	       995	       1389000
condo	       4	       2.0	       1	       0	       2	       2186	       3087600
condo	       1	       1.0	       0	       0	       3	       969	       1877400
coop 	       2	       1.0	       1	       0	       2	       1455	       1737000
condo	       4	       2.0	       1	       1	       3	       2414	       3476400
condo	       1	       1.0	       0	       0	       4	       929	       1937400
condo	       2	       1.0	       1	       0	       4	       1471	       2586600
coop 	       3	       2.0	       1	       1	       3	       2191	       2622600
coop 	       1	       1.0	       0	       0	       3	       916	       1161600
coop 	       3	       2.0	       1	       0	       4	       1950	       2406000
coop 	       1	       1.0	       0	       0	       5	       923	       1441800
condo	       3	       1.5	       1	       1	       3	       2101	       3120600
coop 	       5	       4.0	       0	       0	       2	       2680	       2976000
coop 	       6	       3.0	       1	       1	       2	       3235	       3657000
coop 	       2	       1.0	       1	       0	       2	       1488	       1744800
coop 	       1	       1.0	       0	       0	       4	       930	       1302000
coop 	       1	       1.0	       0	       0	       3	       935	       1221000
condo	       4	       2.0	       1	       1	       3	       2495	       3561000
coop 	       2	       1.0	       1	       0	       4	       1411	       1866600
condo	       6	       3.0	       1	       0	       2	       2977	       4006200
coop 	       5	       3.0	       1	       0	       2	       2721	       3120600
condo	       3	       1.5	       1	       0	       4	       1813	       2995800
coop 	       6	       3.0	       0	       0	       3	       2661	       3264600
condo	       3	       2.0	       1	       0	       3	       1966	       2907600
coop 	       2	       1.0	       1	       0	       2	       1404	       1706400
condo	       3	       1.5	       1	       0	       3	       1816	       2793600
coop 	       2	       1.0	       1	       0	       4	       1404	       1922400
coop 	       6	       3.0	       0	       0	       2	       2719	       3179400
condo	       4	       2.0	       1	       0	       5	       2176	       3537600
condo	       6	       3.0	       1	       0	       4	       2941	       4284600
condo	       1	       1.0	       0	       0	       3	       930	       1830000
coop 	       3	       1.5	       1	       0	       3	       1779	       2159400
condo	       1	       1.0	       0	       0	       3	       965	       1815000
coop 	       3	       1.5	       1	       0	       4	       1808	       2308800
coop 	       1	       1.0	       0	       0	       4	       979	       1307400
coop 	       1	       1.0	       0	       0	       3	       997	       1186200
coop 	       1	       1.0	       0	       0	       4	       906	       1347600
coop 	       2	       1.0	       1	       0	       4	       1406	       1899600
coop 	       2	       1.0	       1	       0	       3	       1429	       1757400
condo	       1	       1.0	       0	       0	       5	       909	       1985400
coop 	       1	       1.0	       0	       0	       4	       977	       1330200
condo	       5	       2.5	       1	       0	       3	       2566	       3663600
coop 	       4	       2.0	       1	       0	       3	       2195	       2649000
condo	       2	       1.0	       1	       0	       5	       1498	       2626800
coop 	       1	       1.0	       0	       0	       4	       909	       1265400
coop 	       6	       3.0	       0	       0	       3	       2728	       3292800
condo	       1	       1.0	       0	       0	       4	       959	       1979400
condo	       1	       1.0	       0	       0	       3	       977	       1882200
condo	       6	       3.0	       0	       0	       3	       2680	       3828000
coop 	       2	       1.0	       1	       0	       3	       1450	       1746000
coop 	       1	       1.0	       0	       0	       3	       974	       1244400
coop 	       3	       1.5	       1	       0	       3	       1796	       2181600
condo	       1	       1.0	       0	       0	       4	       933	       1927800
condo	       3	       1.5	       1	       1	       5	       2049	       3293400
coop 	       2	       1.0	       1	       0	       2	       1414	       1712400
coop 	       2	       1.0	       1	       0	       4	       1496	       1941600
condo	       1	       1.0	       0	       0	       5	       981	       2028600
condo	       2	       1.0	       1	       0	       3	       1449	       2357400
coop 	       4	       2.0	       1	       0	       2	       2181	       2568600
coop 	       1	       1.0	       0	       0	       4	       992	       1315200
condo	       2	       1.0	       1	       0	       5	       1486	       2631600
coop 	       7	       6.0	       2	       1	       4	       4469	       5033400
coop 	       4	       3.0	       1	       1	       5	       2665	       3291000
condo	       2	       1.0	       1	       0	       2	       1414	       2312400
coop 	       5	       2.5	       0	       0	       4	       2281	       2976600
coop 	       1	       1.0	       0	       0	       4	       901	       1296600
condo	       2	       1.0	       1	       0	       4	       1408	       2512800
condo	       2	       1.0	       1	       0	       5	       1455	       2589000
condo	       2	       1.0	       1	       0	       4	       1456	       2517600
condo	       3	       1.5	       1	       1	       4	       2077	       3178200
coop 	       6	       3.0	       1	       0	       4	       2925	       3615000
coop 	       2	       1.0	       1	       0	       3	       1446	       1803600
coop 	       1	       1.0	       0	       0	       4	       949	       1301400
condo	       1	       1.0	       0	       0	       3	       984	       1874400
coop 	       1	       1.0	       0	       0	       3	       903	       1129800
condo	       2	       1.0	       1	       0	       2	       1442	       2293200
coop 	       6	       3.0	       0	       0	       5	       2749	       3557400
condo	       1	       1.0	       0	       0	       4	       973	       1951800
condo	       3	       2.0	       1	       1	       3	       2199	       3179400
coop 	       1	       1.0	       0	       0	       4	       962	       1285200
coop 	       4	       3.0	       1	       0	       5	       2448	       3136800
condo	       1	       1.0	       0	       0	       2	       998	       1750800
condo	       4	       2.0	       1	       0	       3	       2187	       3304200
coop 	       2	       1.0	       1	       0	       3	       1452	       1843200
coop 	       2	       1.0	       1	       0	       3	       1443	       1753800
coop 	       2	       1.0	       1	       0	       3	       1477	       1810200
coop 	       2	       1.0	       1	       0	       2	       1436	       1677600
condo	       4	       2.0	       1	       0	       3	       2190	       3246000
coop 	       1	       1.0	       0	       0	       4	       994	       1376400
coop 	       1	       1.0	       0	       0	       3	       955	       1269000
condo	       1	       1.0	       0	       0	       2	       951	       1638600
coop 	       1	       1.0	       0	       0	       2	       905	       1059000
coop 	       2	       1.0	       1	       0	       4	       1459	       1919400
coop 	       2	       1.0	       1	       0	       4	       1413	       1855800
coop 	       4	       2.0	       1	       1	       4	       2408	       3040800
coop 	       1	       1.0	       0	       0	       2	       945	       1131000
coop 	       6	       3.0	       0	       0	       4	       2669	       3341400
coop 	       3	       2.0	       1	       0	       3	       1952	       2323200
condo	       1	       1.0	       0	       0	       4	       918	       1966800
condo	       1	       1.0	       0	       0	       2	       907	       1660200
coop 	       1	       1.0	       0	       0	       3	       916	       1173600
condo	       2	       1.0	       1	       0	       3	       1405	       2403000
condo	       3	       1.5	       1	       1	       4	       2095	       3237000
coop 	       3	       1.5	       1	       0	       4	       1852	       2407200
coop 	       1	       1.0	       0	       0	       3	       958	       1234800
condo	       2	       1.0	       1	       0	       4	       1461	       2556600
condo	       2	       1.0	       1	       0	       5	       1408	       2644800
coop 	       5	       4.0	       1	       0	       2	       2992	       3343200
coop 	       7	       3.5	       2	       1	       3	       3863	       4417800
condo	       2	       1.0	       1	       0	       3	       1479	       2471400
condo	       2	       1.0	       1	       0	       4	       1433	       2515800
condo	       1	       1.0	       0	       0	       4	       957	       1906200
coop 	       2	       1.0	       1	       0	       3	       1490	       1866000
coop 	       5	       4.0	       1	       0	       2	       2924	       3302400
coop 	       1	       1.0	       0	       0	       3	       907	       1204200
coop 	       1	       1.0	       0	       0	       4	       937	       1294200
condo	       5	       4.0	       0	       0	       3	       2699	       3683400
condo	       1	       1.0	       0	       0	       3	       921	       1800600
condo	       1	       1.0	       0	       0	       4	       987	       1948200
coop 	       2	       1.0	       1	       0	       3	       1443	       1765800
condo	       4	       2.0	       1	       0	       3	       2239	       3323400
coop 	       1	       1.0	       0	       0	       4	       987	       1408200
coop 	       2	       1.0	       1	       0	       4	       1416	       1953600
condo	       3	       1.5	       1	       0	       3	       1845	       2883000
coop 	       2	       1.0	       1	       0	       3	       1499	       1787400
condo	       5	       2.5	       0	       0	       3	       2297	       3382200
condo	       3	       1.5	       1	       0	       2	       1833	       2671800
coop 	       1	       1.0	       0	       0	       4	       942	       1321200
coop 	       2	       1.0	       1	       0	       5	       1488	       2104800
condo	       5	       3.0	       0	       0	       4	       2438	       3586800
coop 	       2	       1.0	       1	       0	       5	       1489	       2057400
coop 	       1	       1.0	       0	       0	       3	       947	       1156200
condo	       6	       3.0	       0	       0	       4	       2688	       3988800
coop 	       2	       1.0	       1	       0	       5	       1429	       1973400
coop 	       2	       1.0	       1	       0	       3	       1420	       1740000
condo	       3	       1.5	       1	       1	       3	       2080	       3120000
condo	       2	       1.0	       1	       0	       3	       1450	       2430000
coop 	       1	       1.0	       0	       0	       4	       988	       1360800
condo	       6	       4.0	       0	       0	       3	       2931	       4038600
coop 	       2	       1.0	       1	       0	       4	       1446	       1935600
condo	       2	       1.0	       1	       0	       3	       1400	       2364000
condo	       4	       3.0	       1	       1	       4	       2681	       3816600
coop 	       1	       1.0	       0	       0	       2	       972	       1063200
condo	       1	       1.0	       0	       0	       2	       913	       1651800
condo	       4	       2.0	       1	       0	       3	       2164	       3218400
coop 	       4	       2.0	       1	       1	       3	       2464	       2954400
coop 	       6	       5.0	       1	       1	       3	       3660	       4092000
condo	       2	       1.0	       1	       0	       5	       1455	       2661000
coop 	       4	       2.0	       1	       1	       3	       2411	       2862600
condo	       1	       1.0	       0	       0	       2	       993	       1771800
coop 	       5	       4.0	       0	       0	       4	       2722	       3313200
coop 	       2	       1.0	       1	       0	       4	       1416	       1869600
coop 	       3	       2.0	       1	       1	       3	       2214	       2576400
condo	       1	       1.0	       0	       0	       5	       966	       2103600
coop 	       1	       1.0	       0	       0	       2	       958	       1090800
condo	       2	       1.0	       1	       0	       3	       1467	       2440200
coop 	       6	       4.0	       1	       1	       4	       3424	       4034400
condo	       6	       3.0	       0	       0	       5	       2742	       4153200
coop 	       6	       3.0	       0	       0	       2	       2729	       3209400
condo	       4	       2.0	       1	       1	       3	       2477	       3502200
condo	       2	       1.0	       1	       0	       3	       1453	       2431800
coop 	       2	       1.0	       1	       0	       3	       1409	       1757400
coop 	       1	       1.0	       0	       0	       4	       941	       1356600
coop 	       2	       1.0	       1	       0	       2	       1495	       1713000
condo	       4	       3.0	       1	       1	       3	       2660	       3720000
condo	       5	       2.5	       0	       0	       2	       2325	       3267000
condo	       3	       1.5	       1	       0	       2	       1840	       2772000
coop 	       1	       1.0	       0	       0	       3	       920	       1236000
condo	       6	       4.0	       0	       0	       2	       2931	       3870600
condo	       1	       1.0	       0	       0	       5	       963	       2041800
coop 	       2	       1.0	       1	       0	       4	       1416	       1905600
